"familr" "sexer" "RELAT" "AGER" "OPGNBL" "MOYRVL" "TAVEPL" "ENDETL" "GAGETL" "GAGECL" "GAGEML" "KVUNB" "QSMOY" "QCREDL" "DMVTPL" "BOPPNL" "FACANL" "LGAGTL" "VIENB" "VIEMTL" "UEMNB" "XLGNB" "XLGMTL" "YLVNB" "YLVMTL" "ROCNB" "NPTAG" "ITAVCL" "HAVEFL" "JNBJDL" "SEXEQ" "FAMIQ" "PCSPQ" "kvunbq" "vienbq" "uemnbq" "xlgnbq" "ylvnbq" "rocnbq" "nptagq" "endetq" "gagetq" "facanq" "lgagtq" "havefq" "ageq" "relatq" "qsmoyq" "opgnbq" "moyrvq" "tavepq" "dmvtpq" "boppnq" "jnbjdq" "itavcq" "CARVP"
"791976" 1 0 54 58 0 0 0 0 0 0 0 1 -105 0 2.83321334405622 1.38629436111989 0 0 0 0 1 0 0 1 0 0 0 2.07944154167984 0 4.26267987704132 "Shom" "Fcou" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q0" "O0" "M0" "T0" "D2" "B0" "J2" "I0" "Cnon"
"800780" 1 0 38 62 2.07944154167984 3.2188758248682 11.46907806519 0 0 0 0 1 25080 3.2188758248682 2.63905732961526 3.71357206670431 0 0 1 10.9291348053935 2 0 0 2 11.46907806519 0 0 12.2038902658711 11.0313025930123 0 "Shom" "Fcou" "Pouv" "K0" "V1" "U2" "X0" "Y2" "R0" "N0" "E0" "G0" "F0" "L0" "H1" "A2" "R0" "Q2" "O2" "M2" "T2" "D0" "B2" "J0" "I2" "Cnon"
"807413" 0 0 127 45 0.693147180559945 3.13549421592915 11.2861754180619 3.2188758248682 12.5048467236091 0 0 1 -1505 3.13549421592915 2.63905732961526 3.36729582998647 0 12.5048467236091 0 0 4 2 11.1918382693259 2 8.87863674743007 13 0 11.3574522443046 6.21660610108486 3.89182029811063 "Shom" "Fseu" "Pint" "K0" "V0" "U2" "X2" "Y2" "R1" "N0" "E1" "G1" "F0" "L1" "H1" "A1" "R1" "Q0" "O1" "M2" "T2" "D0" "B1" "J2" "I2" "Cnon"
"807724" 0 1 117 27 0 0 5.26269018890489 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 5.26269018890489 0 0 5.26269018890489 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R1" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I0" "Cnon"
"807747" 0 0 135 29 0 0 11.2158393124432 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 11.2158393124432 0 0 0 0 11.2158393124432 0 0 "Shom" "Fseu" "Psan" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R1" "Q0" "O0" "M0" "T2" "D0" "B0" "J0" "I2" "Cnon"
"808404" 1 1 211 47 0.693147180559945 2.99573227355399 0 2.30258509299405 11.0794466104069 0 11.0794466104069 1 6887 2.99573227355399 2.63905732961526 3.87120101090789 0 0 0 0 0 0 0 0 0 22 0 7.4265490723973 0 0.693147180559945 "Sfem" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A1" "R2" "Q1" "O1" "M1" "T0" "D0" "B2" "J1" "I0" "Cnon"
"808665" 1 0 120 37 1.79175946922805 3.2188758248682 4.68213122712422 0 0 0 0 1 2356 3.2188758248682 2.63905732961526 3.89182029811063 0 0 1 10.4188827200165 2 1 0 1 4.68213122712422 14 0 10.5302812325461 10.4188827200165 0 "Shom" "Fcou" "Pouv" "K0" "V1" "U2" "X1" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A1" "R1" "Q1" "O2" "M2" "T0" "D0" "B2" "J0" "I1" "Cnon"
"841461" 0 0 281 41 0.693147180559945 2.19722457733622 4.88280192258637 0 9.89004764016943 9.89004764016943 0 1 434 2.19722457733622 3.04452243772342 2.484906649788 0 0 1 9.53206148665139 1 0 0 1 4.88280192258637 0 0 9.88923648676627 9.56766510475641 3.8286413964891 "Shom" "Fseu" "Pouv" "K0" "V1" "U1" "X0" "Y1" "R0" "N0" "E0" "G1" "F0" "L0" "H1" "A1" "R2" "Q0" "O1" "M1" "T1" "D2" "B0" "J2" "I1" "Cnon"
"845076" 1 0 204 65 1.38629436111989 2.70805020110221 10.3054799711653 0 0 0 0 1 20024 2.70805020110221 2.70805020110221 2.56494935746154 7.14440718032114 0 0 0 1 0 0 1 10.3054799711653 0 0 10.869349096176 6.21660610108486 0 "Shom" "Fcou" "Pouv" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F1" "L0" "H1" "A2" "R2" "Q2" "O2" "M1" "T1" "D1" "B0" "J0" "I1" "Cnon"
"847819" 0 1 146 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 "Sfem" "Fseu" "Pemp" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R1" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Cnon"
"848758" 1 0 224 54 0 0 0 0 0 0 0 1 0 0 6.70073110954781 0 0 0 0 0 0 0 0 0 0 0 0 2.83321334405622 0 0 "Shom" "Fcou" "Pint" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R2" "Q0" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"849838" 0 1 158 52 0 2.39789527279837 11.114535270534 0 0 0 0 1 2795 2.39789527279837 2.63905732961526 3.61091791264422 0 0 1 10.4338804817946 3 1 10.7624669176972 2 9.8997806906048 18 0 11.575599749498 10.4338804817946 0 "Sfem" "Fseu" "Pemp" "K0" "V1" "U2" "X1" "Y2" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A2" "R1" "Q1" "O0" "M1" "T2" "D0" "B1" "J0" "I2" "Cnon"
"850316" 0 1 112 36 0 3.78418963391826 11.2418382660903 2.39789527279837 11.8203072182429 0 11.8203072182429 2 9081 3.76120011569356 2.63905732961526 3.3322045101752 0 0 0 0 2 1 10.7489050747665 1 10.2981276140055 1 0 11.374375787505 0 0 "Sfem" "Fseu" "Pint" "K1" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R1" "Q2" "O0" "M2" "T2" "D0" "B1" "J0" "I2" "Cnon"
"855511" 1 1 204 43 0 2.94443897916644 0 0 0 0 0 1 2248 2.94443897916644 2.63905732961526 3.71357206670431 0 0 0 0 0 0 0 0 0 16 0 7.84149292446001 0 3.58351893845611 "Sfem" "Fcou" "Pint" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R2" "Q1" "O0" "M1" "T0" "D0" "B2" "J2" "I0" "Cnon"
"856286" 0 0 105 30 2.30258509299405 2.99573227355399 11.6412747033979 0 0 0 0 2 5441 2.83321334405622 2.63905732961526 3.71357206670431 8.16080392095467 0 0 0 4 2 11.5607151288061 2 9.08262063037381 4 0 11.7164130982259 0 2.99573227355399 "Shom" "Fseu" "Pcad" "K1" "V0" "U2" "X2" "Y2" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A0" "R1" "Q1" "O2" "M1" "T2" "D0" "B2" "J2" "I2" "Cnon"
"856471" 1 1 100 59 0 2.30258509299405 9.71262966471989 0 0 0 0 1 62489 2.30258509299405 2.63905732961526 3.04452243772342 0 0 1 10.9361558884657 1 1 9.71262966471989 0 0 0 0 11.8487832271264 10.9361558884657 0 "Sfem" "Fcou" "Pemp" "K0" "V1" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H1" "A2" "R1" "Q2" "O0" "M1" "T1" "D0" "B1" "J0" "I2" "Cnon"
"856838" 1 1 88 31 0 2.56494935746154 12.9806984254545 0 0 0 0 1 26300 2.56494935746154 2.70805020110221 2.83321334405622 0 0 1 10.2119644069946 3 2 12.9048936991859 1 10.3634724110867 5 0 13.1161078523418 10.2119644069946 0 "Sfem" "Fcou" "Pint" "K0" "V1" "U2" "X2" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A0" "R1" "Q2" "O0" "M1" "T2" "D1" "B1" "J0" "I2" "Cnon"
"858621" 0 1 102 63 0 2.63905732961526 10.3147690459657 0 0 0 0 1 4198 2.63905732961526 2.63905732961526 3.71357206670431 0 0 1 10.6044540821482 2 0 0 1 9.98012446707483 5 0 11.2365129847767 10.6044540821482 0 "Sfem" "Fseu" "Pint" "K0" "V1" "U2" "X0" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A2" "R1" "Q1" "O0" "M1" "T1" "D0" "B2" "J0" "I2" "Cnon"
"860230" 0 1 63 23 0 1.79175946922805 9.53445080104152 0 0 0 0 1 6744 1.79175946922805 2.70805020110221 2.77258872223978 0 0 0 0 1 1 9.53445080104152 0 0 0 1 10.0142683518795 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U1" "X1" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q1" "O0" "M0" "T1" "D1" "B1" "J0" "I1" "Cnon"
"900914" 1 0 104 61 1.6094379124341 2.63905732961526 5.87211778947542 2.484906649788 11.7037524148079 0 11.1752545101734 1 5640 2.63905732961526 2.70805020110221 4.0943445622221 10.8297484170476 10.8134181012576 0 0 2 0 0 2 5.87211778947542 22 0 10.2145687184161 6.62140565176413 2.56494935746154 "Shom" "Fcou" "Pouv" "K0" "V0" "U2" "X0" "Y2" "R1" "N0" "E1" "G1" "F1" "L1" "H1" "A2" "R1" "Q1" "O2" "M1" "T1" "D1" "B2" "J1" "I1" "Cnon"
"942847" 1 0 246 43 0.693147180559945 0 0 0 0 0 0 1 46 0 3.58351893845611 0.693147180559945 0 0 0 0 0 0 0 0 0 0 0 0 0 3.63758615972639 "Shom" "Fcou" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R2" "Q0" "O1" "M0" "T0" "D2" "B0" "J2" "I0" "Cnon"
"944778" 0 1 170 59 0 0 0 0 0 0 0 1 0 0 4.77912349311153 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Sfem" "Fseu" "Pint" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R1" "Q0" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"945138" 1 1 155 34 0 2.89037175789616 12.0101672446618 2.07944154167984 10.3530971296285 0 10.3530971296285 1 7677 2.83321334405622 2.70805020110221 3.61091791264422 0 0 0 0 3 2 11.797796089002 1 10.3564721766123 15 0 12.0684873325775 5.74300318780948 0.693147180559945 "Sfem" "Fcou" "Pemp" "K0" "V0" "U2" "X2" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A0" "R1" "Q1" "O0" "M1" "T2" "D1" "B1" "J1" "I2" "Cnon"
"945628" 1 0 140 41 1.09861228866811 1.94591014905531 7.49720722320332 2.484906649788 9.77554053820551 9.77554053820551 0 1 429 1.94591014905531 2.63905732961526 3.80666248977032 9.61587214452889 0 0 0 1 0 0 1 7.49720722320332 16 0 8.47616284185825 0 3.85014760171006 "Shom" "Fcou" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A1" "R1" "Q0" "O2" "M0" "T1" "D0" "B2" "J2" "I0" "Cnon"
"980030" 1 1 105 47 1.09861228866811 2.19722457733622 11.4043040829062 0 0 0 0 1 4238 2.19722457733622 2.77258872223978 2.94443897916644 0 0 1 9.88695158389603 1 1 11.4043040829062 0 0 0 0 11.6730269748623 9.88695158389603 1.6094379124341 "Sfem" "Fcou" "Pemp" "K0" "V1" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H1" "A1" "R1" "Q1" "O2" "M1" "T2" "D2" "B1" "J1" "I2" "Cnon"
"980713" 1 1 91 50 0 0 9.57338498642259 0 0 0 0 1 619 0 5.65948221575962 0 0 0 0 0 2 2 9.57338498642259 0 0 0 0 9.61547209118311 0 0 "Sfem" "Fcou" "Pcad" "K0" "V0" "U2" "X2" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R1" "Q0" "O0" "M0" "T1" "D2" "B0" "J0" "I1" "Cnon"
"981912" 0 0 72 29 0.693147180559945 2.56494935746154 9.46420709593323 0 0 0 0 1 1903 2.484906649788 2.63905732961526 3.40119738166216 0 0 0 0 3 2 9.45626251017973 1 4.63472898822964 0 1 9.78397176653456 0 2.83321334405622 "Shom" "Fseu" "Pouv" "K0" "V0" "U2" "X2" "Y1" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q1" "O1" "M1" "T1" "D0" "B1" "J2" "I1" "Cnon"
"1015754" 1 1 102 52 0.693147180559945 2.56494935746154 4.7361984483945 2.19722457733622 7.90507284949867 0 7.90507284949867 1 7932 2.56494935746154 2.63905732961526 3.52636052461616 9.80923181661041 0 0 0 1 0 0 1 4.7361984483945 5 0 9.14430740137174 0 0 "Sfem" "Fcou" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A2" "R1" "Q2" "O1" "M1" "T1" "D0" "B1" "J0" "I1" "Cnon"
"1031227" 1 0 117 56 0 2.19722457733622 9.23571567830741 0 8.17751582384608 8.17751582384608 0 1 495 2.19722457733622 2.63905732961526 3.17805383034795 10.7450762897062 0 1 10.903843659528 2 1 9.21483027724904 1 5.36129216570943 6 0 11.0781499737619 10.905680713411 3.46573590279973 "Shom" "Fcou" "Pint" "K0" "V1" "U2" "X1" "Y1" "R1" "N0" "E0" "G1" "F1" "L0" "H1" "A2" "R1" "Q0" "O0" "M1" "T1" "D0" "B1" "J2" "I1" "Cnon"
"1044243" 1 1 152 37 0 0.693147180559945 11.1636799968584 0 0 0 0 1 3882 0.693147180559945 2.63905732961526 1.79175946922805 0 0 1 9.7881328161731 3 2 11.0107622142829 1 9.21044036697652 0 0 11.4408062830922 9.7881328161731 0 "Sfem" "Fcou" "Pcad" "K0" "V1" "U2" "X2" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H1" "A1" "R1" "Q1" "O0" "M0" "T2" "D0" "B0" "J0" "I2" "Cnon"
"1045089" 0 1 111 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 "Sfem" "Fseu" "Pemp" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R1" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Cnon"
"1045226" 0 1 103 26 0 0 0 0 0 0 0 1 303 0 3.29583686600433 0.693147180559945 10.004282662571 0 0 0 0 0 0 0 0 0 1 5.50533153593236 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F1" "L0" "H0" "A0" "R1" "Q0" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"1051618" 0 0 294 46 0.693147180559945 2.70805020110221 10.1587497337318 3.95124371858143 12.4877039489448 0 0 1 20448 2.70805020110221 2.70805020110221 2.89037175789616 0 12.4877039489448 0 0 2 1 7.743269700829 1 10.065223675721 1 0 10.8058416186714 5.30330490805908 0 "Shom" "Fseu" "Pemp" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F0" "L1" "H1" "A1" "R2" "Q2" "O1" "M1" "T1" "D1" "B1" "J0" "I1" "Cnon"
"1053240" 0 1 224 47 0 0.693147180559945 8.23403420769204 0 0 0 0 1 622 0.693147180559945 3.04452243772342 2.39789527279837 0 0 0 0 1 1 8.23403420769204 0 0 0 0 8.40469616018909 0 1.79175946922805 "Sfem" "Fseu" "Pint" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R2" "Q0" "O0" "M0" "T1" "D2" "B0" "J1" "I0" "Cnon"
"1054203" 1 0 161 39 1.38629436111989 2.99573227355399 0 1.38629436111989 9.09884999594282 8.12326131912175 8.62586820804189 1 -4021 2.99573227355399 2.63905732961526 3.49650756146648 0 0 0 0 0 0 0 0 0 9 1 5.99396142730657 5.99396142730657 4.18965474202643 "Shom" "Fcou" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R1" "N1" "E1" "G1" "F0" "L0" "H1" "A1" "R1" "Q0" "O2" "M1" "T0" "D0" "B1" "J2" "I0" "Cnon"
"1055295" 0 1 138 35 0 2.39789527279837 6.00881318544259 0 0 0 0 1 -4117 2.39789527279837 2.63905732961526 3.49650756146648 0 0 0 0 1 0 0 1 6.00881318544259 5 1 8.29754352935628 5.52545293913178 4.26267987704132 "Sfem" "Fseu" "Pint" "K0" "V0" "U1" "X0" "Y1" "R1" "N1" "E0" "G0" "F0" "L0" "H1" "A0" "R1" "Q0" "O0" "M1" "T1" "D0" "B1" "J2" "I0" "Cnon"
"1055422" 0 0 133 42 0 0 6.93537044601511 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 6.93537044601511 0 0 6.93537044601511 0 0 "Shom" "Fseu" "Psan" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R1" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I0" "Cnon"
"1055500" 0 1 130 51 0.693147180559945 3.3322045101752 9.88552722715914 2.89037175789616 11.4664730660969 0 11.4664730660969 1 8099 3.3322045101752 2.63905732961526 4.26267987704132 0 0 0 0 1 0 0 1 9.88552722715914 26 1 9.95380036640972 0 3.40119738166216 "Sfem" "Fseu" "Pint" "K0" "V0" "U1" "X0" "Y1" "R1" "N1" "E1" "G1" "F0" "L0" "H0" "A2" "R1" "Q2" "O1" "M2" "T1" "D0" "B2" "J2" "I1" "Cnon"
"1070764" 0 1 242 60 0.693147180559945 2.63905732961526 11.9479299576557 0 0 0 0 1 6877 2.63905732961526 2.70805020110221 3.13549421592915 0 0 0 0 3 1 11.8418910254378 2 9.65149432249285 3 0 12.0226124407225 0 0 "Sfem" "Fseu" "Pcad" "K0" "V0" "U2" "X1" "Y2" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R2" "Q1" "O1" "M1" "T2" "D1" "B1" "J0" "I2" "Cnon"
"1071111" 1 0 224 48 0.693147180559945 3.13549421592915 8.70251025718999 2.70805020110221 10.6417992850504 10.6417992850504 0 1 9266 3.13549421592915 2.63905732961526 4.0943445622221 0 0 0 0 1 0 0 1 8.70251025718999 22 0 10.0054573261198 0 0 "Shom" "Fcou" "Pint" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A1" "R2" "Q2" "O1" "M2" "T1" "D0" "B2" "J0" "I1" "Cnon"
"1073123" 0 0 157 25 0 0 0 0 0 0 0 1 74 0 5.8805329864007 0 0 0 0 0 0 0 0 0 0 0 0 4.31748811353631 0 0 "Shom" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R1" "Q0" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"1073468" 0 0 151 31 0 0 7.53101633207792 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 7.53101633207792 0 0 7.53101633207792 0 0 "Shom" "Fseu" "Psan" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R1" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I0" "Cnon"
"1073668" 0 1 143 54 0 2.07944154167984 0 0 0 0 0 1 -1086 2.07944154167984 2.77258872223978 2.83321334405622 10.8613232175474 0 0 0 0 0 0 0 0 2 0 7.86480400332846 0 4.04305126783455 "Sfem" "Fseu" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A2" "R1" "Q0" "O0" "M1" "T0" "D2" "B1" "J2" "I0" "Cnon"
"1073811" 0 1 136 24 1.09861228866811 1.38629436111989 0 0 5.47227067367148 5.47227067367148 0 1 937 1.38629436111989 2.63905732961526 2.94443897916644 8.16080392095467 0 0 0 0 0 0 0 0 0 1 0 0 2.77258872223978 "Sfem" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G1" "F1" "L0" "H0" "A0" "R1" "Q0" "O2" "M0" "T0" "D0" "B1" "J1" "I0" "Cnon"
"1140801" 0 1 287 56 0 2.07944154167984 9.66630846225745 2.77258872223978 11.2123742728091 8.53326337159373 11.1412964063925 1 -1886 2.07944154167984 2.63905732961526 4.12713438504509 12.2448172838393 0 0 0 3 1 9.62032856881193 2 6.56526497003536 26 1 9.90028242158718 8.33327035325531 3.93182563272433 "Sfem" "Fseu" "Pcad" "K0" "V0" "U2" "X1" "Y2" "R1" "N1" "E1" "G1" "F1" "L0" "H1" "A2" "R2" "Q0" "O0" "M1" "T1" "D0" "B2" "J2" "I1" "Cnon"
"1142199" 1 0 268 56 1.38629436111989 5.78996017089725 13.3988747897039 2.89037175789616 14.9029375234901 0 0 1 157234 5.07517381523383 2.63905732961526 3.3322045101752 12.3666639683874 14.9029375234901 2 14.1445667924638 3 1 11.5082244324116 2 13.23521159016 1 0 14.6472598781533 14.2151473812358 0 "Shom" "Fcou" "Pint" "K0" "V1" "U2" "X1" "Y2" "R1" "N0" "E1" "G1" "F1" "L1" "H1" "A2" "R2" "Q2" "O2" "M2" "T2" "D0" "B1" "J0" "I2" "Cnon"
"1144111" 0 0 306 48 0 1.38629436111989 9.08658956454001 0 0 0 0 1 22511 1.38629436111989 2.63905732961526 1.94591014905531 10.1266711030504 0 1 10.2404239671244 2 2 9.08658956454001 0 0 1 0 11.0105969714582 10.2404239671244 0 "Shom" "Fseu" "Pint" "K0" "V1" "U2" "X2" "Y0" "R1" "N0" "E0" "G0" "F1" "L0" "H1" "A1" "R2" "Q2" "O0" "M0" "T1" "D0" "B0" "J0" "I1" "Cnon"
"1145354" 1 1 207 58 0 1.38629436111989 9.83478035452634 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 9.83478035452634 0 0 0 0 9.83478035452634 0 0 "Sfem" "Fcou" "Pouv" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R2" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I1" "Cnon"
"1145578" 1 0 202 36 1.38629436111989 3.36729582998647 8.28601746840476 3.25809653802148 12.9925280032238 7.34729970074316 10.7871724446614 1 4803 3.3322045101752 2.63905732961526 4.57471097850338 10.6940109589748 12.8717818233626 1 9.11272754310918 4 2 8.14670905220332 2 6.24804287450843 35 0 9.47554674766278 9.11272754310918 1.94591014905531 "Shom" "Fcou" "Pouv" "K0" "V1" "U2" "X2" "Y2" "R1" "N0" "E1" "G1" "F1" "L1" "H1" "A0" "R2" "Q1" "O2" "M2" "T1" "D0" "B2" "J1" "I1" "Cnon"
"1148038" 1 0 149 44 0.693147180559945 4.34380542185368 12.3595745435154 2.19722457733622 12.4011623416018 0 10.9179570730918 2 21926 4.15888308335967 2.63905732961526 4.59511985013459 11.0713304622043 12.1438088685326 2 11.5152128469164 3 2 12.2058976302159 1 10.4108471766589 44 0 12.8697884407307 11.558204711169 0 "Shom" "Fcou" "Pcad" "K1" "V1" "U2" "X2" "Y1" "R1" "N0" "E1" "G1" "F1" "L1" "H1" "A1" "R1" "Q2" "O1" "M2" "T2" "D0" "B2" "J0" "I2" "Cnon"
"1148351" 1 0 170 46 1.38629436111989 3.97029191355212 9.81574863822812 0 9.33353098253138 9.33353098253138 0 3 47 3.87120101090789 2.63905732961526 4.40671924726425 0 0 0 0 3 2 9.80145482697098 1 5.56452040732269 33 1 10.3660573693384 0 4.51085950651685 "Shom" "Fcou" "Pcad" "K1" "V0" "U2" "X2" "Y1" "R1" "N1" "E0" "G1" "F0" "L0" "H0" "A1" "R1" "Q0" "O2" "M2" "T1" "D0" "B2" "J2" "I1" "Cnon"
"1161437" 0 1 196 50 0.693147180559945 0.693147180559945 11.9413255443609 0 0 0 0 1 139 0.693147180559945 2.77258872223978 0.693147180559945 0 0 1 10.6423965067927 1 0 0 0 0 0 0 12.2053023489279 10.647161483764 0 "Sfem" "Fseu" "Psan" "K0" "V1" "U1" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H1" "A2" "R2" "Q0" "O1" "M0" "T2" "D2" "B0" "J0" "I2" "Cnon"
"1162143" 1 0 220 48 1.09861228866811 2.56494935746154 0 0 0 0 0 1 205348 2.56494935746154 2.70805020110221 3.13549421592915 0 0 0 0 0 0 0 0 0 0 0 11.7228784013765 0 0 "Shom" "Fcou" "Pint" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R2" "Q2" "O2" "M1" "T0" "D1" "B1" "J0" "I2" "Cnon"
"1164334" 1 0 119 43 0 0 0 0 0 0 0 1 29 0 5.35185813347607 0 0 0 0 0 1 1 0 0 0 0 0 3.36729582998647 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R1" "Q0" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"1167712" 0 1 80 31 0 1.38629436111989 0 0 0 0 0 1 2789 1.38629436111989 2.83321334405622 2.56494935746154 0 0 0 0 1 1 0 0 0 0 1 4.48863636973214 0 2.39789527279837 "Sfem" "Fseu" "Psan" "K0" "V0" "U1" "X1" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A0" "R1" "Q1" "O0" "M0" "T0" "D2" "B0" "J1" "I0" "Cnon"
"1168744" 0 0 64 25 0 2.30258509299405 0 0 0 0 0 1 3481 2.30258509299405 2.63905732961526 3.73766961828337 0 0 0 0 0 0 0 0 0 20 0 8.92145757894788 0 1.6094379124341 "Shom" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q1" "O0" "M1" "T0" "D0" "B2" "J1" "I0" "Cnon"
"1168833" 0 1 63 56 0 1.6094379124341 0 0 0 0 0 1 5194 1.6094379124341 2.70805020110221 2.56494935746154 0 0 0 0 0 0 0 0 0 0 1 8.15075647027555 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q1" "O0" "M0" "T0" "D1" "B0" "J0" "I0" "Cnon"
"1220702" 1 0 104 61 0 2.94443897916644 12.2347086920665 2.30258509299405 11.8152793776539 0 0 1 5408 2.94443897916644 2.63905732961526 4.07753744390572 10.1658902778025 11.8152793776539 0 0 5 2 12.0659653935425 3 10.3721778196993 12 1 12.2890203603508 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U2" "X2" "Y2" "R1" "N1" "E1" "G1" "F1" "L1" "H0" "A2" "R1" "Q1" "O0" "M1" "T2" "D0" "B2" "J0" "I2" "Cnon"
